"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"RPMO3T34JJVBW",5,19,21,"N","Y"
"R2JUOJO6DERUEB",5,35,37,"N","Y"
"R1F7AICD4M4AQU",5,20,22,"N","Y"
"R1LUM0Y2NUPSB7",5,28,31,"N","Y"
"RK12MGC7VZ46F",5,57,60,"N","Y"
"R3AKTBK21DJRBP",1,34,40,"N","Y"
"R3DI7FH1F4AGAE",1,57,58,"N","Y"
"R2PI9SHGQCQOPH",5,41,41,"N","Y"
"R7WR3RU2I2CO5",5,20,20,"N","Y"
"R3KCC38CELAGMM",5,45,50,"N","N"
"R1NFIA0RNWKXNX",5,36,39,"N","Y"
"R11O8VQ3TRHC6",4,47,48,"N","Y"
"R3A4ZVPKGJRV95",5,36,41,"N","Y"
"RSQWVASG3QBEH",5,34,36,"N","N"
"R34MGYNPFDGXJL",5,23,25,"N","N"
"R1DD6HYE1CJYQM",5,37,50,"N","N"
"REOKMXMAGZK01",4,25,26,"N","Y"
"R2CHYXNNFA7W5G",2,16,21,"N","Y"
"REZIUKTRH2YXA",4,22,22,"N","Y"
"R1LVTMH0AOSXLK",5,34,36,"N","N"
"R3RLBA5WLQBAGP",5,65,71,"N","Y"
"R10WOG3AML27B5",5,30,31,"N","N"
"R1PVFMZOFL38WS",1,18,22,"N","N"
"R18EJAKGTDK6Q4",1,139,161,"N","N"
"R1QBC9EHL8MKAA",5,40,43,"N","N"
"RNCQW1VMYSQPK",3,18,20,"N","N"
"R3SYLBEI8YJDA3",5,24,34,"N","Y"
"R2J236R8NMSP3F",5,21,22,"N","Y"
"R1349DVXCICD1V",1,17,21,"N","N"
"R1B61C4498AT39",5,33,35,"N","N"
"R1FNW562V5J7ZN",5,37,45,"N","Y"
"R2QYQ8KG483GL2",1,29,30,"N","Y"
"R3USKNRPCGU5Y1",5,39,43,"N","N"
"RUZSSQ8G4PFUU",1,23,23,"N","N"
"R268T34SNQ93R5",3,19,22,"N","N"
"R2AR4OH8QC7DKV",1,59,63,"N","Y"
"R1CWCG4EWKODN4",5,19,22,"N","N"
"R317Y973TTFKKR",4,60,82,"N","Y"
"RRTIASCRKAWXG",3,40,45,"N","Y"
"R2W97JS9ST1S72",2,18,21,"N","Y"
"R345W7URWCVXFB",5,30,31,"N","N"
"RZDLFPN4XXE3A",3,39,43,"N","N"
"R1SX3J48PCTA6Q",3,21,22,"N","Y"
"RX9PVO6E82MH9",5,115,141,"N","N"
"R3V0A5M56NMF2F",3,117,136,"N","N"
"R231EIFB74RRIZ",5,38,40,"N","N"
"RJDNQHIJCOYSN",5,20,20,"N","Y"
"R1PJIREW49F808",5,31,32,"N","Y"
"R3R6ZC12VQASLU",1,73,83,"N","N"
"R3EFJYUWTGMVBH",4,15,21,"N","Y"
"R13CT59NPEDPE7",5,41,54,"N","Y"
"ROBIBY3PLSUY3",5,14,22,"N","Y"
"RPPLPITB97SFH",5,86,95,"N","Y"
"RBHHHWXI1IQQB",1,26,28,"N","Y"
"R3HQJQKUTNTOQZ",5,20,20,"N","Y"
"R1B8PULJHT4W4J",5,59,62,"N","N"
"R2R32GTQ7Q74SO",5,43,43,"N","N"
"RUVJ62237GHWP",4,17,21,"N","N"
"RE1B6NTTSBFMM",2,17,26,"N","Y"
"R3CIXPVWHZLTOY",5,113,121,"N","Y"
"R1SJF3QE4Y8TCV",2,40,46,"N","Y"
"R17HT87W7XJHGR",3,40,44,"N","Y"
"R38HFKCG5P12V8",1,21,22,"N","Y"
"R3IZJQ9UTHLLIV",5,17,20,"N","Y"
"R3F4V4X1RQ1BVX",1,26,33,"N","Y"
"REFYI9Q1JQRGC",5,32,33,"N","Y"
"RAIW7QIY7AHDQ",5,80,107,"N","Y"
"R33Z9VGVGIXMJF",5,30,40,"N","Y"
"R2ZYA1HL9LH6MG",5,20,22,"N","Y"
"R2G3VD047G5QNL",5,118,150,"N","N"
"R3UET65R2VL3LJ",5,75,79,"N","Y"
"R1TJZ2TJP8C15Y",5,57,63,"N","Y"
"R2VYFX59WUNFQT",5,18,20,"N","Y"
"RC5JFMZQKO0K7",5,84,92,"N","N"
"R2KZZBGR82ISB9",5,77,85,"N","Y"
"R2CIAG9QTIFCRA",5,25,25,"N","N"
"R99MBJILOGEAI",5,118,126,"N","Y"
"R35P1PAA84AW5D",5,61,66,"N","N"
"RRO8HIDT65ALN",5,24,25,"N","Y"
"R2EV4O6AP340M7",5,58,60,"N","Y"
"R1SZA3F66I0NLD",1,98,113,"N","N"
"R2E4TOE4QZSQ6B",2,43,45,"N","N"
"R31ZRCLMJJ8BX1",5,35,52,"N","Y"
"R27ED0TGFSS8N2",5,18,22,"N","Y"
"R2JI81Y94MYOIW",4,20,20,"N","N"
"R3RVMMURQAL51X",4,51,57,"N","Y"
"RM0FVLA0TJGCK",1,30,34,"N","N"
"R2GTLP30F2BZE1",1,57,62,"N","N"
"RJRKMQFICUKQA",5,36,39,"N","Y"
"R2WGIH7U8AKVNT",5,27,27,"N","N"
"R1FL32AFPCWYGD",1,29,34,"N","N"
"R1HYLBSB3MVCLM",5,66,70,"N","Y"
"R3BK37DX2SYLBF",5,17,22,"N","N"
"R1YD99XB94QSOA",5,21,21,"N","N"
"R2CRCXN5BQMAXX",5,19,20,"N","Y"
"R2VS2550RNRUM8",5,56,58,"N","N"
"R1WJO1ZDEPPH7B",5,23,23,"N","N"
"R35L25TRA3LRBX",5,21,22,"N","Y"
"RJ4HRPFMSJ2MV",5,24,24,"N","Y"
"R2244QITVWJ38E",5,88,91,"N","N"
"R3VGU18CUM4SC6",5,29,32,"N","Y"
"R3N7F33A4ONS4L",5,28,30,"N","Y"
"R2NSM3SC1DKU5Y",4,31,33,"N","Y"
"R2QH3WLHUPNVI",5,30,31,"N","N"
"RO7UUNVX5FS7A",5,47,50,"N","Y"
"R18JG666YCK7T4",5,34,45,"N","N"
"RU9Q087QH07M4",5,24,24,"N","Y"
"R27C0RFFJDA952",2,20,20,"N","Y"
"RJCFIPVS75NDE",1,31,36,"N","N"
"RURPFBHNREGJN",5,26,28,"N","N"
"R2GGETJS2JSMXZ",5,20,20,"N","N"
"R1Q5ZU59UJWBTS",5,74,79,"N","Y"
"RU126VNJ303CY",1,25,25,"N","N"
"R3FBO23P30RPVL",5,43,52,"N","N"
"R2UJLZ51CSSED0",1,23,27,"N","Y"
"R35R4WJWROMR6H",5,18,27,"N","N"
"R3QAUITJE01KMS",5,30,31,"N","Y"
"R2EGZKZCLNL8Q7",5,19,21,"N","N"
"R3ROGIWK0YMFU6",2,152,163,"N","N"
"R8MBDFQEPADLT",4,19,21,"N","Y"
"R2OH6K01PGZF09",4,44,53,"N","N"
"RCBHOVEKGZLBX",5,68,102,"N","N"
"R39M6X95C32JWY",5,68,81,"N","N"
"R2DOX692IKX1CM",1,18,23,"N","Y"
"RQ8W732JLADVH",5,90,98,"N","N"
"R3DN3SOB095TWU",5,59,77,"N","Y"
"R2RDP838XYNIBT",5,45,50,"N","Y"
"R18Y6HCIEZGPX9",5,209,219,"N","Y"
"R2U5TBODTYW84A",5,24,28,"N","N"
"R3PET7ORJTCSC9",5,53,60,"N","N"
"R2RJCOHBACRSEW",5,41,46,"N","Y"
"R1J24E71QZYMSD",4,26,28,"N","N"
"R2PYWONR43X78U",2,32,39,"N","Y"
"RP02PVW8463UD",5,18,23,"N","Y"
"R16NI088XQN9WI",5,16,22,"N","Y"
"R3GGLML30JGQK6",5,18,20,"N","N"
"R3FJ10R59JEPEN",3,31,44,"N","N"
"R21XNIONXXRUTS",5,24,35,"N","N"
"RWTVTOSD38TL3",5,23,24,"N","Y"
"R3S9V9FOOGOCQR",5,16,20,"N","Y"
"R2E7BEFH3THWNX",4,26,30,"N","Y"
"RD2GL5JKSVQ9V",5,20,20,"N","N"
"R35LFIH9YPSNZU",5,44,47,"N","Y"
"R3O7FBHW9NQ0AT",5,34,35,"N","Y"
"R2DI2JG0AK0I8J",5,27,30,"N","N"
"R3S4YOZV34E1EC",5,19,21,"N","Y"
"R3PVNBB66ZGEO1",5,222,229,"N","N"
"R2RSCKP8LD96I9",4,21,24,"N","N"
"R15R4G4R7RPAJY",5,46,47,"N","Y"
"RKD177QU47JNI",5,25,30,"N","Y"
"R1WMPH2892ARDO",1,31,33,"N","Y"
"RVLZF2VTUT2LO",4,20,20,"N","Y"
"R2NVDOV4YTP6E3",3,22,24,"N","Y"
"R22E7G0VMFGPP3",5,29,29,"N","Y"
"RWDOWC05RV417",5,50,50,"N","Y"
"R2R7ITV2NA305D",1,14,21,"N","Y"
"RAGDMHRO746MI",5,24,28,"N","Y"
"R1U84XMQAEX7GE",5,12,24,"N","Y"
"R3P7W04PF9LOHH",1,21,24,"N","Y"
"R2G4HLP480ZCPM",1,60,84,"N","N"
"R1LJ6UR2D8W80X",2,31,34,"N","Y"
"R2LGF30RURCYS0",1,21,27,"N","N"
"R3B43DZ9TLVKXM",5,46,51,"N","N"
"RVB6QRWSQIKYI",2,19,22,"N","Y"
"R2Y4XE3OZTKR47",2,24,35,"N","N"
"RIW79G3FCUZII",1,46,54,"N","N"
"R36V0W9MNAFM59",5,33,33,"N","N"
"R1PTNF7N5DG6AC",5,26,28,"N","Y"
"R2BTSGSX3E3XC6",3,17,20,"N","Y"
"R2Q7I5RPV9JXKK",5,26,27,"N","N"
"R13D7CVLQEIH1R",4,30,33,"N","Y"
"R371I6AZJVTI1A",5,21,22,"N","Y"
"R3GNRNESUC37IQ",5,67,96,"N","N"
"R3LTPRJ1X6RFE0",1,187,201,"N","N"
"R2Q7VVQPQ9DREQ",2,74,87,"N","N"
"RNFHLFRYGOYAO",5,74,76,"N","Y"
"R2214HSZU7FTTG",4,20,25,"N","N"
"RS6OPM1CPB2MW",5,22,24,"N","N"
"R3V0J077HHT2TX",5,25,25,"N","N"
"R10SLV6GG9WW4G",2,19,22,"N","Y"
"R21CM2LBUZ5NIG",1,113,134,"N","N"
"RKU4GCKL2FKZT",1,147,176,"N","N"
"RC4MGMFOJAX8Z",1,51,53,"N","Y"
"R1214BHG313G63",5,25,27,"N","Y"
"R1DKAJF16EKCYR",1,23,27,"N","Y"
"RXUVWLSH3U8VM",3,23,29,"N","N"
"R1E2RFMDP5U3VH",5,24,33,"N","N"
"R3HFAS5GUONK4L",1,125,125,"N","N"
"R10NUPUZO9Y6RS",1,16,21,"N","Y"
"R13KKHV9ID3OG3",1,31,37,"N","Y"
"R2K4EC2RI82MPK",5,35,37,"N","Y"
"R10AETTCJX7SVX",5,16,20,"N","Y"
"RS7G7WNNV3VNQ",5,25,31,"N","Y"
"R2I665C85BX84X",4,16,20,"N","Y"
"R3NSWJ4U5XFD5L",5,85,106,"N","Y"
"R24U77EZZZISN7",3,18,23,"N","Y"
"R2Z1B62S3N8M7D",5,31,40,"N","Y"
"R13XYNNQW2DLFC",5,37,37,"N","N"
"RFYYBITCN3W1L",1,17,21,"N","N"
"RNYNGDLFRFVZ",5,27,30,"N","Y"
"R1M99RJU17ZH1I",5,21,23,"N","Y"
"R3CRW3X2Y1MSYY",4,28,33,"N","Y"
"R2PPQSSIWOBXG8",5,19,21,"N","Y"
"R3948831VIB4F4",5,24,25,"N","Y"
"R2REVCQ84PBD3V",5,23,24,"N","Y"
"RS7JRLWF2L5VW",4,45,55,"N","N"
"RD92ORDNNDVCW",1,51,72,"N","Y"
"RQCPMG20X16QV",5,57,63,"N","Y"
"R1WRU74FQUARJT",5,74,78,"N","N"
"RQHPY88W6K933",1,25,29,"N","Y"
"R309VJKJ6QHKAQ",3,19,22,"N","Y"
"R2LL5VYVI58O6W",5,28,31,"N","N"
"R29KBODBLORMQN",5,23,25,"N","N"
"R14PFHQP6J2JUM",3,77,90,"N","N"
"R6BFUWBDVVB58",5,43,45,"N","Y"
"R3DEGMEJDA8VCI",1,26,40,"N","N"
"RWSWAVIY8LTRF",1,37,45,"N","N"
"RXDSCU5O8ZFIC",1,79,91,"N","N"
"R47EVHV5YPQQI",1,13,22,"N","N"
"RZYPNCL7D5XR0",5,24,25,"N","Y"
"RD53WEY8W4XII",5,33,34,"N","Y"
"R32Z8BK0410ZK7",5,28,28,"N","N"
"R3UHHDI4ZNBA05",5,21,25,"N","N"
"R3U8X5MGCYY4QF",5,65,77,"N","Y"
"R1V7UF6WP2LSZT",5,33,33,"N","Y"
"RV8U4K06QU8LG",5,45,50,"N","N"
"RH2P8SM3P0GHG",5,44,51,"N","Y"
"R1NQ9RQJ3HCCGC",5,57,59,"N","Y"
"R1GF321T7DAZNO",5,29,29,"N","N"
"R2OKO11SVE27FI",5,51,52,"N","N"
"RTR4G4ACMOVR2",5,61,63,"N","N"
"RLIKLETSBY9ZL",4,115,138,"N","N"
"R2X6GB09K6C75L",2,37,38,"N","Y"
"R1TDM1R5TOACPM",1,23,27,"N","N"
"R1WXW4OLNHPNT3",5,20,22,"N","Y"
"R29QSBSRTJ3S4H",2,24,34,"N","Y"
"R1BB4GR8TLOZO0",2,42,44,"N","Y"
"R37LX62S7CT29D",5,126,133,"N","Y"
"R1YMF4FSUTAH3O",5,45,51,"N","Y"
"R160H4OCBYYIWH",4,19,20,"N","Y"
"R2HGDS3Q2TI7B3",5,49,68,"N","N"
"RJZ5B4KWMQ1XP",5,63,72,"N","Y"
"R29L8MPK5329HM",1,11,21,"N","N"
"RC1ECYRIZ92DJ",5,59,59,"N","Y"
"R359ANHULSRWXK",5,23,24,"N","Y"
"RB540MSSTKEVP",1,68,69,"N","N"
"RQ9U29XY68TYW",5,53,55,"N","Y"
"R494MYPH5I6AP",4,28,28,"N","Y"
"RZH3T01R26KKK",5,90,94,"N","Y"
"R2I7T67NQT5WZA",5,34,38,"N","N"
"R3G6I843WGH3XC",1,53,61,"N","N"
"RSTDFTDXGGQQA",5,18,21,"N","Y"
"R10XZ9S4G3VN3V",5,20,22,"N","Y"
"R9R13NU8LN2RG",3,27,29,"N","Y"
"R38VRUC2BHLR9V",5,39,41,"N","Y"
"RARVWESW4VP9V",1,18,25,"N","Y"
"R2UHMW6X7DPA08",1,56,58,"N","N"
"R1O3M8MDREET1T",5,58,75,"N","Y"
"R2GIZ4R5JILOIB",5,20,21,"N","N"
"R1U9JBDIG87H1C",4,66,77,"N","Y"
"R1L44MWIZ7DAFM",5,26,26,"N","Y"
"R1K9HINY2JRL02",2,32,35,"N","Y"
"R1SQRPLCVFMGG5",4,168,200,"N","N"
"R2B6TNV9198FEL",5,25,28,"N","N"
"R2JOUVB31GITE7",5,22,24,"N","Y"
"R1TADVV6XQ4TB7",5,18,21,"N","Y"
"RZL038IASGV7L",5,32,35,"N","Y"
"R2T0GAABMTEBSP",1,29,30,"N","Y"
"R3OVEDJPTPKZ4H",4,41,49,"N","N"
"R1TIYMDHMWNPC9",2,136,163,"N","N"
"R2HUEHY1009OGV",5,57,57,"N","N"
"R455AQBVMSF90",5,20,21,"N","Y"
"R2T9PO5LA8I6A1",4,107,114,"N","Y"
"RV919QK1G9FVB",3,152,161,"N","N"
"R16ON9SL4MQQ3B",3,18,22,"N","N"
"R11790X4YWCE1P",5,23,23,"N","N"
"R3G8RDQ5VOE8VZ",5,21,21,"N","Y"
"R3MVSEBF9T0GGA",2,20,26,"N","Y"
"R3VI8I01YOXVQO",5,18,20,"N","Y"
"R4Q46GWXWW3Y7",5,22,25,"N","Y"
"R3ST4ZQFX4QDQ3",4,22,22,"N","Y"
"R10XVAORTTXYQE",5,23,23,"N","N"
"R1BBF3YJ3EESHK",1,42,44,"N","N"
"R1YL2V6BGSOAFV",5,29,32,"N","N"
"R3JDEHB4NVIIW7",5,26,28,"N","Y"
"R1830HTHL8TVDL",5,216,220,"N","Y"
"R1HJ5MK96SRNXV",1,13,25,"N","Y"
"R1RMQQTHFQEGKT",5,41,45,"N","N"
"R1OKNVVEXRPXLZ",5,44,45,"N","Y"
"R58FGQAF1JVIX",1,17,25,"N","Y"
"R15WW38KCAWIBW",5,25,26,"N","N"
"RQ9PE3MD1YJOR",5,29,32,"N","N"
"R3381IQ633IVSZ",5,22,23,"N","Y"
"R3K2TFWVIOQNIX",5,21,22,"N","Y"
"R8MW4950UIAMO",5,32,32,"N","N"
"RUZO8GXVL32D",4,23,24,"N","Y"
"R1D4HYQX97YGYR",5,30,31,"N","N"
"R1095BTR03MJ07",5,43,44,"N","Y"
"R2IFG1HS6IRWL2",4,28,37,"N","Y"
"R36RGKN1H24MCP",3,33,36,"N","N"
"R1EUBLZ9P0KVCA",4,23,29,"N","Y"
"R3BUAXVJXUPRH6",5,36,46,"N","N"
"R18UUZL4FASHUW",1,78,103,"N","N"
"R2I2BJFSIXGD76",4,24,25,"N","Y"
"R1B1YJ1EW20UMT",5,19,21,"N","N"
"R4WFI48TAPX20",2,23,29,"N","N"
"R3K6RDBAP5U4HX",1,22,26,"N","N"
"RATJ4SS2HKH2A",1,20,23,"N","Y"
"R2R15HMLTGQCC0",2,19,22,"N","Y"
"R3PNZWUI55EA2S",1,39,42,"N","Y"
"R2EZ8OH2BP98AM",5,49,49,"N","Y"
"R3N52Z61BOQUP7",5,26,28,"N","N"
"R3OKRMNR3AVR85",1,222,233,"N","N"
"RITCA5SKHE8W1",4,30,37,"N","N"
"R1Y0GJ6ZC9EXWI",5,16,25,"N","Y"
"R9XRE6T2WJZ5U",2,16,21,"N","Y"
"R1P5T7UBJXK8EF",3,23,26,"N","N"
"R2CETWS5QK314F",4,19,20,"N","Y"
"R24ZQ6570WXDZV",5,67,67,"N","Y"
"R1OGFUV8G0L440",5,17,23,"N","N"
"R1VAHQ1ZIU1MD1",5,73,76,"N","N"
"R3AYCRP5U9FG9N",3,31,34,"N","N"
"R3MY5ZQII36RW2",4,48,55,"N","Y"
"R2C0HHY9JZ2R2B",3,56,62,"N","Y"
"R182QJT6TYJN70",5,63,69,"N","Y"
"R3N2EF2Q24V48Y",5,15,20,"N","N"
"R1PX16T8BRF18W",5,45,46,"N","Y"
"R3RJ7UA6TGU0A7",5,31,33,"N","N"
"R1L5BH15PMN88L",4,25,28,"N","Y"
"R2E99A57XQZRB9",5,20,20,"N","N"
"R6TWUMZ32M9IY",5,27,34,"N","Y"
"R1J6CQPZNJUR5A",5,16,21,"N","Y"
"R3IZAGW3HXY20H",3,26,27,"N","N"
"R2Q7TYOY3O73T8",5,22,22,"N","Y"
"R240WX54NNIQW7",5,82,97,"N","Y"
"RYZLNMU0LCZAN",1,16,25,"N","Y"
"R11M3YILMT7H3L",5,25,27,"N","Y"
"R3MV6MR2NAHQK9",5,25,28,"N","Y"
"R2RCFML2WO7UP",3,76,79,"N","Y"
"R5C4YNEFIP55Z",5,44,47,"N","Y"
"RQZH9X6654DO8",5,19,20,"N","Y"
"R21LXQZIZ469X6",5,45,49,"N","N"
"R2Y2K77HIL6VRO",5,49,51,"N","N"
"RE6KJSC580KLP",5,27,29,"N","Y"
"R3C956I22F19Z1",1,73,75,"N","N"
"RR5FLFWWEMLID",5,17,21,"N","Y"
"R1VSSIWYTIBU68",5,43,48,"N","Y"
"R1VP3APP8U8CU2",5,31,37,"N","Y"
"R3A3TBWV4K4710",1,107,110,"N","N"
"R3LSCWU8AGG0CI",1,45,52,"N","Y"
"R1N4R5P0MZR7AX",3,36,41,"N","N"
"R1NGPWVV360NW7",5,38,40,"N","Y"
"RWIHH9VUEMS9T",4,35,36,"N","N"
"R127LY6H2YB7JO",4,55,58,"N","Y"
"R1N3PCUC856TY7",5,37,40,"N","Y"
"R2VUUCYEOUEPW3",4,53,55,"N","Y"
"R3UMHE6A08NREE",5,21,21,"N","Y"
"R6J4UKL581Y36",4,65,70,"N","Y"
"R1HCD7MZ80XYX1",5,23,24,"N","Y"
"R1P43AH0CMQREO",4,53,75,"N","N"
"R1X1L4KBR5PR54",5,51,54,"N","N"
"R22WGUOWGQ183F",5,15,21,"N","Y"
"R3HFZFG9B9BRY6",3,24,28,"N","Y"
"R20NBXW07Y18LZ",5,72,75,"N","N"
"R3U49NNF93ZCF4",1,66,84,"N","N"
"RI04GZQ9CCFWN",5,36,39,"N","Y"
"R12SDMWP83PNBW",5,20,21,"N","Y"
"RYAHNEEZDTG6Q",5,25,27,"N","Y"
"RLCER0OG8OSUC",3,20,20,"N","Y"
"R15FVUYVF95XVG",1,22,25,"N","N"
"R2HIZOODVSYDHH",5,20,20,"N","N"
"R2Y2S6MJHH1S1O",5,15,22,"N","N"
"R1U16TLTFCNKBG",5,25,27,"N","Y"
"R3EYCYRNSEQLMB",1,23,23,"N","N"
"R2M0QDK4TPBHH9",5,21,24,"N","Y"
"R11YS77FOFUPV8",5,32,34,"N","Y"
"R3VBXBNAAOA41U",4,20,20,"N","Y"
"R18MNFLYZNJFVT",5,36,43,"N","N"
"RVQI8OP9QGRWU",1,31,32,"N","Y"
"R3FUEY2POI38Q6",5,25,27,"N","Y"
"R3KLY6HVRHPQ2K",5,34,36,"N","Y"
"R2M3K87D9N89HJ",5,26,28,"N","N"
"R3EEZ8Q51O0AQA",5,36,38,"N","Y"
"R27PED6KXR9CAK",5,36,37,"N","Y"
"R3KUCWD4C15MTY",4,23,23,"N","Y"
"RSAAGS20RBJJH",1,15,23,"N","N"
"R2A9OGNNH4U3P9",5,22,23,"N","N"
"R24TVQHJ4QM7Y",5,16,23,"N","Y"
"R3E6RQKCN3HNU3",5,17,23,"N","N"
"R1S4RPMFR49C2R",4,32,32,"N","N"
"R3S45K3CH2DM8U",1,60,61,"N","N"
"R147NSLGNJOFWD",3,109,120,"N","N"
"RJ41DSXNK46YX",5,23,27,"N","N"
"R17YM0ZU71WALE",5,47,50,"N","Y"
"RESO030Z9Y8O5",5,19,20,"N","Y"
"RC5VFOP45AA1L",4,33,36,"N","Y"
"R1KM3V0IQVS4GY",4,25,26,"N","Y"
"R301GXPBP4257N",2,33,33,"N","Y"
"R3CDNPJPGZ5IIQ",1,71,73,"N","Y"
"R3N3YULVP8DCCE",5,19,27,"N","Y"
"R2WVULAUP6UKPX",5,22,24,"N","Y"
"R250SPETOXPR94",5,31,33,"N","Y"
"R10H3AG8FS0KDD",5,21,23,"N","N"
"R3UJ107PW53IQK",5,59,73,"N","N"
"R3NB64LSGL6JZO",5,670,750,"N","Y"
"RIASD3CLR6WM4",5,17,20,"N","Y"
"R3EEVYYZOSJGZX",3,19,20,"N","N"
"R1BTMQSU3OK8JP",5,47,47,"N","Y"
"RS5HTIB75H72T",5,417,452,"N","Y"
"R1F5MEBWHRWNXC",5,38,44,"N","Y"
"R2WHQ1CVIX9QBQ",4,25,25,"N","N"
"R3LT85XLT95WJ0",5,21,28,"N","N"
"R24304F7VYE0HP",1,14,24,"N","N"
"R1QH86QW4NR8V7",5,15,21,"N","Y"
"R11R5IJPX4LPFC",5,26,26,"N","Y"
"R1MWZE0AY8O80C",2,40,48,"N","Y"
"R1OX95BIEKOBV7",5,66,67,"N","Y"
"R1IGRIDLFVA3QC",5,33,34,"N","Y"
"R327M8PJB529HH",4,30,40,"N","N"
"ROQ1S54KEBZK6",5,63,66,"N","Y"
"R1Q62LNU3AUEUJ",4,18,20,"N","Y"
"R24R4D3GQ3DLR9",5,30,36,"N","N"
"R2WHXQ1B29L9V1",1,20,20,"N","Y"
"RMEK1KFE6ZWX3",5,40,41,"N","Y"
"R286S7RUXZTWI4",3,730,801,"N","Y"
"R7R3XIJW4C5UD",1,17,33,"N","Y"
"RC95OFLHAYNC",5,48,52,"N","Y"
"R3O2XBU6GC1613",3,38,52,"N","N"
"R3ZJ2GX0VQUAM",5,29,33,"N","Y"
"R2NTFBBWS1PAMO",5,30,30,"N","N"
"R34H2Y9VGD3Y6L",4,25,29,"N","Y"
"RO98KO245NV9L",5,17,20,"N","Y"
"RTBYM9WD0QG12",1,31,58,"N","Y"
"R2TV1QT1SXCLPO",5,48,49,"N","Y"
"RS90M26FV1MU9",4,32,35,"N","Y"
"R1LN7CTE98JD4D",5,52,57,"N","N"
"R18VBJ7O4A4J3A",5,31,33,"N","Y"
"R521EVJS0JC42",1,16,27,"N","Y"
"R1JMVQ12GYYRAF",4,19,21,"N","N"
"R34J05W1JY9GXO",1,29,31,"N","Y"
"R1DCVED9TLEXRM",5,27,27,"N","Y"
"RJ8NVQ6B8EZA8",5,64,66,"N","Y"
"R22NGDXYJBEFV5",5,35,36,"N","Y"
"R1FL2JMT2GO007",5,104,117,"N","Y"
"R3RPK7EVUV3B6",5,51,55,"N","Y"
"RPVOKEKWV5I2X",5,114,119,"N","N"
"R3244GGXXVFXM",1,30,37,"N","Y"
"R2BKH9D54CRV9W",1,20,35,"N","Y"
"R2QRYAHQS3AZW2",1,81,104,"N","N"
"R3FXOXNZQPCUGY",2,20,21,"N","Y"
"R1KE67TDGKC8KG",5,26,27,"N","Y"
"R267MJWZWHZ6DY",1,23,31,"N","N"
"R1GMMUVV3SFLVC",1,19,22,"N","Y"
"R3QC7CF0VJYZWQ",2,15,21,"N","Y"
"RVEW1SPZBCIE8",5,76,82,"N","N"
"RIC3Z3G2WHQ65",4,19,31,"N","N"
"R3JG4Y3CCTDNPW",5,25,27,"N","Y"
"R3ME662RZH41R4",4,28,30,"N","N"
"R2E8MQE711PJOK",2,18,24,"N","N"
"R30Z8M3APX14YO",4,101,112,"N","Y"
"R1JF5JHHP08VQF",5,20,23,"N","Y"
"R2H0DEDPIM2Y7Y",3,25,28,"N","Y"
"R32PNMKZBVJLL4",1,29,45,"N","N"
"R1OJABS9NVEMFL",5,107,112,"N","Y"
"R3LUCTA3CTDCSR",1,107,132,"N","Y"
"R3MWWGZR0CQ2J2",5,31,32,"N","Y"
"RXKIHG0L83CPY",4,19,20,"N","N"
"RH9HLETEMUDL0",5,46,49,"N","N"
"RPMD6JEG5DJ4Q",5,32,41,"N","Y"
"R22IY7YLOHTWVP",5,42,43,"N","Y"
"R27428WED1RULU",2,30,31,"N","Y"
"R2MEXH4D44K0T7",5,19,21,"N","Y"
"R2DOWVGDP7JF0X",1,17,25,"N","N"
"RD1F8G58HZTDG",1,20,31,"N","N"
"R34HLC4DM6G5EQ",5,38,40,"N","Y"
"R29T0SPPOZRRT8",5,44,45,"N","Y"
"R1DKTFEWT8WWMO",2,25,33,"N","N"
"RH95Y1G7U4TPV",4,59,63,"N","Y"
"R33DI51XZ6WQ6S",1,21,22,"N","N"
"R30EUZA9LI7MR4",4,18,22,"N","Y"
"R2RY1I5M3VAH8G",3,206,212,"N","Y"
"RWBWC2T7EF45M",5,21,21,"N","N"
"R2GAFS070HKAWF",1,61,87,"N","Y"
"RAE8BIIHZPAHL",5,20,26,"N","N"
"R216BTQ5WX5ICB",5,71,74,"N","N"
"R3FV6DFEY4I3CC",3,246,298,"N","Y"
"R2YYXEL8BL21R5",5,37,37,"N","N"
"R1N42Q4AOYN6OY",5,33,34,"N","Y"
"R3W3EC5T1VOTO9",5,57,57,"N","Y"
"R2UOL76N1IRA7Q",1,30,34,"N","Y"
"R2GHPAX1ILH78A",5,20,20,"N","Y"
"RLHSHSJWLLREK",5,17,20,"N","N"
"R1JDOFKUQCLYTY",5,21,22,"N","Y"
"RO8R2ES1MKWLG",5,44,46,"N","Y"
"R3FS5URKPWSQXO",5,27,27,"N","Y"
"R342NRCAX96NNS",1,10,20,"N","N"
"R3GF5KFQ9KGHB",1,20,22,"N","Y"
"ROF5LJJCKVV8C",4,20,21,"N","Y"
"R3IUY8YLCQU0I6",5,77,79,"N","N"
"RP253VL0P84DW",5,24,28,"N","N"
"RPJ1XNH3GMLU9",5,26,32,"N","Y"
"REUZAAUBM5HZA",4,62,66,"N","Y"
"R1C8SJH805FR24",2,217,247,"N","Y"
"R1DW2TWZORTG6X",3,58,71,"N","N"
"R1HBI73P9W6S0K",4,19,36,"N","N"
"R1YAPYO1O1LUGN",5,22,23,"N","Y"
"R2XKLQYHHIFG2Q",1,20,28,"N","N"
